Cluster,Lng,Lat
908,122.54381559999999,10.69671154
909,122.56846620000002,10.70149136
910,122.5684662,10.7014904
911,122.5536143,10.69962988888889
912,122.55371859999998,10.69960213
913,122.55371096666666,10.69963328
914,122.55384672,10.699632452
915,122.5539703,10.699711799999998
916,122.5426788,10.69694328
917,122.5426865,10.69695007875
918,122.55356853333335,10.699601493333333
919,122.55353165,10.69961238
920,122.55397799999999,10.69970894
921,122.553978,10.69970798
922,122.56321206666667,10.700880686666666
923,122.56322986666667,10.700886093333333
924,122.5631866,10.700886729999999
925,122.5631943,10.70087719
926,122.5438309,10.69669056
927,122.54382831666668,10.696682615
928,122.55390930000002,10.69965839
929,122.54271006363636,10.696989149090909
930,122.55387879999999,10.69961929
931,122.5538788,10.69961834
932,122.5539246,10.69963455
933,122.5539522,10.69961798125
934,122.54275509999998,10.6969986
935,122.542717,10.697048506666667
936,122.5427246,10.6970462775
937,122.54275129999999,10.697033404999999
938,122.54273989999999,10.69700813
939,122.5427399,10.697020295
